season,year,month,holiday,weekday,workingday,weathersit,temp,atemp,humidity,windspeed,casual,registered,count
Fall,0,July,0,Monday,0,Misty/Cloudy,25.683349,28.125950000000003,68.25,14.189196,2282,2367,4649
Fall,0,July,1,Tuesday,0,Misty/Cloudy,26.153349,27.917522000000005,63.7917,5.0517104,3065,2978,6043
Fall,0,July,0,Wednesday,1,Clear/Partly Cloudy,27.093348999999996,29.958308000000002,59.0417,7.827996000000001,1031,3634,4665
Fall,0,July,0,Thursday,1,Clear/Partly Cloudy,25.839999999999996,29.251778,74.33330000000001,9.292746,784,3845,4629
Fall,0,July,0,Friday,1,Clear/Partly Cloudy,27.25,29.333486,65.125,9.8704,754,3838,4592
Fall,0,July,0,Saturday,1,Misty/Cloudy,25.330849,28.251878000000005,75.79169999999999,13.957998,692,3348,4040
Fall,0,July,0,Sunday,0,Clear/Partly Cloudy,26.466651,27.834428000000003,60.9167,10.410544,1988,3348,5336
Fall,0,July,0,Monday,0,Clear/Partly Cloudy,27.1325,29.541649999999997,57.8333,11.375202,1743,3138,4881
Fall,0,July,0,Tuesday,1,Clear/Partly Cloudy,27.8375,32.167064,63.5833,17.504894,723,3363,4086
Fall,0,July,0,Wednesday,1,Clear/Partly Cloudy,29.325848999999998,32.79215,55.9167,12.415747999999999,662,3596,4258
Fall,0,July,0,Thursday,1,Clear/Partly Cloudy,27.093348999999996,29.500664,63.1667,9.060246000000001,748,3594,4342
Fall,0,July,0,Friday,1,Clear/Partly Cloudy,23.999151,25.916863999999997,47.625,14.921354,888,4196,5084
Fall,0,July,0,Saturday,1,Clear/Partly Cloudy,23.176650999999996,25.208486,59.12500000000001,11.335646,1318,4220,5538
Fall,0,July,0,Sunday,0,Clear/Partly Cloudy,24.273349000000003,26.125358,58.5,12.917204,2418,3505,5923
Fall,0,July,0,Monday,0,Clear/Partly Cloudy,25.800849,28.208978000000002,60.4167,15.192046,2006,3296,5302
Fall,0,July,0,Tuesday,1,Clear/Partly Cloudy,27.093348999999996,30.459050000000005,65.125,13.379847999999999,841,3617,4458
Fall,0,July,0,Wednesday,1,Clear/Partly Cloudy,28.503349,33.333614,65.0417,8.097199999999999,752,3789,4541
Fall,0,July,0,Thursday,1,Clear/Partly Cloudy,28.111651000000002,33.2921,70.70830000000001,7.056654,644,3688,4332
Fall,0,July,0,Friday,1,Misty/Cloudy,30.305,38.540486,69.125,13.765302,632,3152,3784
Fall,0,July,0,Saturday,1,Clear/Partly Cloudy,31.871651,39.499136,58.0417,8.2522,562,2825,3387
Fall,0,July,0,Sunday,0,Clear/Partly Cloudy,31.910849,37.082941999999996,50.0,8.135702,987,2298,3285
Fall,0,July,0,Monday,0,Clear/Partly Cloudy,31.009999999999998,36.458714,55.0833,10.488601999999998,1050,2556,3606
Fall,0,July,0,Tuesday,1,Clear/Partly Cloudy,26.936650999999998,31.583228,75.7083,5.6301146,568,3272,3840
Fall,0,July,0,Wednesday,1,Clear/Partly Cloudy,28.268349,30.000614,54.0833,12.415996,750,3840,4590
Fall,0,July,0,Thursday,1,Clear/Partly Cloudy,28.425000000000004,29.584022000000004,40.291700000000006,11.374706,755,3901,4656
Fall,0,July,0,Friday,1,Clear/Partly Cloudy,28.620849,32.8334,58.3333,11.065698,606,3784,4390
Fall,0,July,0,Saturday,1,Clear/Partly Cloudy,31.401651,35.873822,54.25,10.796555999999999,670,3176,3846
Fall,0,July,0,Sunday,0,Clear/Partly Cloudy,29.795848999999997,32.083442,46.5833,10.449294,1559,2916,4475
Fall,0,July,0,Monday,0,Clear/Partly Cloudy,29.874150999999998,32.166536,48.0833,10.218406,1524,2778,4302
Fall,0,August,0,Tuesday,1,Clear/Partly Cloudy,28.268349,30.417272000000004,55.0833,9.716453999999999,729,3537,4266
Fall,0,August,0,Wednesday,1,Clear/Partly Cloudy,28.816651,30.666686,49.125,12.7627,801,4044,4845
Fall,0,August,0,Thursday,1,Misty/Cloudy,26.388348999999998,28.875842,65.75,8.406146,467,3107,3574
Fall,0,August,0,Friday,1,Misty/Cloudy,25.369999999999997,27.876008000000006,75.75,12.2233,799,3777,4576
Fall,0,August,0,Saturday,1,Clear/Partly Cloudy,25.409151,27.333422,63.083299999999994,11.451152,1023,3843,4866
Fall,0,August,0,Sunday,0,Misty/Cloudy,25.683349,28.626164000000003,75.5,14.1515,1521,2773,4294
Fall,0,August,0,Monday,0,Clear/Partly Cloudy,26.8975,31.209272000000006,75.29169999999999,12.492194,1298,2487,3785
Fall,0,August,0,Tuesday,1,Clear/Partly Cloudy,27.955,30.416677999999997,59.2083,11.914850000000001,846,3480,4326
Fall,0,August,0,Wednesday,1,Clear/Partly Cloudy,28.425000000000004,31.791986,57.04169999999999,9.369502,907,3695,4602
Fall,0,August,0,Thursday,1,Clear/Partly Cloudy,28.033349,29.208878,42.4167,12.415996,884,3896,4780
Fall,0,August,0,Friday,1,Clear/Partly Cloudy,25.722500000000004,27.000386,42.375,10.217352,812,3980,4792
Fall,0,August,0,Saturday,1,Clear/Partly Cloudy,25.291651,27.166772,41.5,7.788502,1051,3854,4905
Fall,0,August,0,Sunday,0,Misty/Cloudy,24.234151000000004,26.626628000000004,72.9583,13.110148,1504,2646,4150
Fall,0,August,0,Monday,0,Misty/Cloudy,23.803349,25.209608000000003,81.75,13.803246,1338,2482,3820
Fall,0,August,0,Tuesday,1,Clear/Partly Cloudy,23.294151,24.667022000000003,71.20830000000001,12.955148,775,3563,4338
Fall,0,August,0,Wednesday,1,Clear/Partly Cloudy,24.939151000000003,26.625242,57.8333,14.652398000000002,721,4004,4725
Fall,0,August,0,Thursday,1,Clear/Partly Cloudy,25.996651,28.000286000000003,57.5417,8.907354,668,4026,4694
Fall,0,August,0,Friday,1,Clear/Partly Cloudy,25.448349,27.709028000000004,65.45830000000001,14.458896,639,3166,3805
Fall,0,August,0,Saturday,1,Misty/Cloudy,24.195,25.792586,72.2917,8.637096,797,3356,4153
Fall,0,August,0,Sunday,0,Clear/Partly Cloudy,24.7825,26.833736000000002,67.41669999999999,6.476954,1914,3277,5191
Fall,0,August,0,Monday,0,Clear/Partly Cloudy,25.409151,28.584650000000003,77.0,15.422748,1249,2624,3873
Fall,0,August,0,Tuesday,1,Clear/Partly Cloudy,24.508349000000003,26.124764,47.0,17.1585,833,3925,4758
Fall,0,August,0,Wednesday,1,Clear/Partly Cloudy,22.119151,24.000422,45.5417,9.099306,1281,4614,5895
Fall,0,August,0,Thursday,1,Clear/Partly Cloudy,23.646651,25.625672,60.5,15.692696,949,4181,5130
Fall,0,August,0,Friday,1,Misty/Cloudy,24.155848999999996,26.626364000000002,77.1667,13.071646,435,3107,3542
Fall,0,August,0,Saturday,1,Clear/Partly Cloudy,24.9,27.542378,76.125,5.205674999999999,768,3893,4661
Fall,0,August,0,Sunday,0,Misty/Cloudy,23.96,25.946696000000003,85.0,23.288254,226,889,1115
Fall,0,August,0,Monday,0,Clear/Partly Cloudy,25.231772999999997,26.765293999999997,56.1765,18.888858,1415,2919,4334
Fall,0,August,0,Tuesday,1,Clear/Partly Cloudy,21.923348999999998,24.125228,55.45830000000001,9.90915,729,3905,4634
Fall,0,August,0,Wednesday,1,Clear/Partly Cloudy,22.040849,23.250464,54.833299999999994,7.750496,775,4429,5204
Fall,0,August,0,Thursday,1,Clear/Partly Cloudy,22.863349,24.333986000000003,59.791700000000006,5.1666646,688,4370,5058
Fall,0,September,0,Friday,1,Clear/Partly Cloudy,22.785,24.584786,63.916700000000006,8.791352,783,4332,5115
Fall,0,September,0,Saturday,1,Misty/Cloudy,22.236651000000002,23.917327999999998,72.70830000000001,8.675597999999999,875,3852,4727
Fall,0,September,0,Sunday,0,Clear/Partly Cloudy,23.450848999999998,25.792058000000004,71.6667,11.49015,1935,2549,4484
Fall,0,September,0,Monday,0,Clear/Partly Cloudy,25.330849,27.918314000000002,74.20830000000001,12.800954,2521,2419,4940
Fall,0,September,1,Tuesday,0,Misty/Cloudy,23.646651,25.292636,79.0417,13.187152,1236,2115,3351
Fall,0,September,0,Wednesday,1,Light Snow/Rain,17.380000000000003,18.0032,88.6957,21.324466,204,2506,2710
Fall,0,September,0,Thursday,1,Light Snow/Rain,20.160849,19.919114,91.7083,6.0152896,118,1878,1996
Fall,0,September,0,Friday,1,Light Snow/Rain,21.793910999999998,20.653826000000002,93.9565,11.950376,153,1689,1842
Fall,0,September,0,Saturday,1,Misty/Cloudy,22.55,22.210435999999994,89.79169999999999,7.711498000000001,417,3127,3544
Fall,0,September,0,Sunday,0,Clear/Partly Cloudy,23.020000000000003,24.125492,75.375,9.523696,1750,3595,5345
Fall,0,September,0,Monday,0,Clear/Partly Cloudy,22.706651,24.209114,71.375,7.133348,1633,3413,5046
Fall,0,September,0,Tuesday,1,Clear/Partly Cloudy,22.284356000000002,23.74058,69.2174,5.512606000000001,690,4023,4713
Fall,0,September,0,Wednesday,1,Clear/Partly Cloudy,22.589151,23.834564,71.25,8.791848000000002,701,4062,4763
Fall,0,September,0,Thursday,1,Clear/Partly Cloudy,23.646651,25.3754,69.7083,10.3726,647,4138,4785
Fall,0,September,0,Friday,1,Misty/Cloudy,19.142500000000002,20.542286000000004,70.9167,16.811052,428,3231,3659
Fall,0,September,0,Saturday,1,Misty/Cloudy,14.050849,14.457350000000002,59.0417,10.179345999999999,742,4018,4760
Fall,0,September,0,Sunday,0,Misty/Cloudy,15.108349,15.581792,71.8333,11.75985,1434,3077,4511
Fall,0,September,0,Monday,0,Clear/Partly Cloudy,15.8525,16.375442,69.5,11.065946,1353,2921,4274
Fall,0,September,0,Tuesday,1,Misty/Cloudy,17.810848999999997,18.958550000000002,69.0,9.408004,691,3848,4539
Fall,0,September,0,Wednesday,1,Misty/Cloudy,18.398349,19.126322000000002,88.125,8.367148,438,3203,3641
Fall,0,September,0,Thursday,1,Misty/Cloudy,19.965,20.335178000000006,90.0,5.9770604,539,3813,4352
Fall,0,September,0,Friday,1,Misty/Cloudy,21.531651,20.627558,90.2083,7.94375,555,4240,4795
Winter,0,September,0,Saturday,1,Misty/Cloudy,20.630849,18.460249999999995,97.25,4.8587354,258,2137,2395
Winter,0,September,0,Sunday,0,Misty/Cloudy,20.513348999999998,21.251192000000003,86.25,4.8597646,1776,3647,5423
Winter,0,September,0,Monday,0,Misty/Cloudy,21.805849000000002,21.794041999999997,84.5,3.1235104,1544,3466,5010
Winter,0,September,0,Tuesday,1,Misty/Cloudy,22.510849000000004,22.876771999999995,84.8333,6.8634,684,3946,4630
Winter,0,September,0,Wednesday,1,Misty/Cloudy,21.923348999999998,21.91865,88.5417,7.326602,477,3643,4120
Winter,0,September,0,Thursday,1,Misty/Cloudy,21.845,21.960427999999993,84.875,9.214998000000001,480,3427,3907
Winter,0,September,0,Friday,1,Clear/Partly Cloudy,20.983348999999997,21.917792,69.91669999999999,10.718746000000001,653,4186,4839
Winter,0,September,0,Saturday,1,Clear/Partly Cloudy,18.515849,19.958714,64.75,12.801449999999999,830,4372,5202
Winter,0,October,0,Sunday,0,Misty/Cloudy,11.27,11.248957999999998,75.375,18.122352,480,1949,2429
Winter,0,October,0,Monday,0,Misty/Cloudy,8.763349000000002,6.790921999999998,79.1667,13.764806,616,2302,2918
Winter,0,October,0,Tuesday,1,Misty/Cloudy,10.055848999999998,9.875036000000001,76.0833,5.1674396,330,3240,3570
Winter,0,October,0,Wednesday,1,Clear/Partly Cloudy,14.755849000000001,15.208628000000001,71.0,12.762948,486,3970,4456
Winter,0,October,0,Thursday,1,Clear/Partly Cloudy,17.301650999999996,18.791108,64.79169999999999,10.9895,559,4267,4826
Winter,0,October,0,Friday,1,Clear/Partly Cloudy,15.225849,15.70805,62.083299999999994,8.367148,639,4126,4765
Winter,0,October,0,Saturday,1,Clear/Partly Cloudy,16.009151,17.290664,68.41669999999999,1.3882854,949,4036,4985
Winter,0,October,0,Sunday,0,Clear/Partly Cloudy,16.518349,17.873971999999995,70.125,2.8150604,2235,3174,5409
Winter,0,October,0,Monday,0,Clear/Partly Cloudy,17.419151,18.582878,72.75,3.9339000000000004,2397,3114,5511
Winter,0,October,1,Tuesday,0,Clear/Partly Cloudy,18.829151000000003,19.83305,73.375,2.6228604,1514,3603,5117
Winter,0,October,0,Wednesday,1,Misty/Cloudy,18.633349000000003,20.042336,80.875,8.868604,667,3896,4563
Winter,0,October,0,Thursday,1,Light Snow/Rain,17.536651,18.169322,90.625,15.3853,217,2199,2416
Winter,0,October,0,Friday,1,Misty/Cloudy,19.690849,20.419064,89.6667,8.790794,290,2623,2913
Winter,0,October,0,Saturday,1,Misty/Cloudy,17.889151000000002,18.958550000000002,71.625,13.880746,529,3115,3644
Winter,0,October,0,Sunday,0,Clear/Partly Cloudy,15.813348999999999,16.91585,48.3333,16.001146000000002,1899,3318,5217
Winter,0,October,0,Monday,0,Clear/Partly Cloudy,16.048348999999998,17.208163999999996,48.6667,17.466454,1748,3293,5041
Winter,0,October,0,Tuesday,1,Clear/Partly Cloudy,17.105849,17.70785,57.958299999999994,10.873498,713,3857,4570
Winter,0,October,0,Wednesday,1,Misty/Cloudy,17.0275,18.499586,70.1667,6.825394,637,4111,4748
Winter,0,October,0,Thursday,1,Light Snow/Rain,17.461733,17.913967999999997,89.52170000000001,15.087018,254,2170,2424
Winter,0,October,0,Friday,1,Clear/Partly Cloudy,14.364151,14.790650000000003,63.625,26.18105,471,3724,4195
Winter,0,October,0,Saturday,1,Clear/Partly Cloudy,12.092500000000001,11.957335999999998,57.4167,13.726552,676,3628,4304
Winter,0,October,0,Sunday,0,Clear/Partly Cloudy,11.857499999999998,12.082472,62.916700000000006,5.7453354,1499,2809,4308
Winter,0,October,0,Monday,0,Clear/Partly Cloudy,11.818349000000001,11.873978000000001,74.125,6.1697750000000005,1619,2762,4381
Winter,0,October,0,Tuesday,1,Clear/Partly Cloudy,13.776651000000001,14.166422,77.2083,7.365104,699,3488,4187
Winter,0,October,0,Wednesday,1,Clear/Partly Cloudy,14.168349,14.582749999999997,62.291700000000006,10.332796,695,3992,4687
Winter,0,October,0,Thursday,1,Misty/Cloudy,14.755849000000001,15.207836,72.04169999999999,9.215804,404,3490,3894
Winter,0,October,0,Friday,1,Misty/Cloudy,14.09,14.165036,81.2917,12.261306,240,2419,2659
Winter,0,October,0,Saturday,1,Misty/Cloudy,7.549151,5.041591999999998,58.58330000000001,14.227698,456,3291,3747
Winter,0,October,0,Sunday,0,Light Snow/Rain,3.945848999999999,-0.9577419999999996,88.25,21.785002,57,570,627
Winter,0,October,0,Monday,0,Clear/Partly Cloudy,7.000848999999999,5.207713999999999,62.375,10.950254,885,2446,3331
Winter,0,October,0,Tuesday,1,Clear/Partly Cloudy,7.98,7.5001580000000025,70.3333,6.5937,362,3307,3669
Winter,0,November,0,Wednesday,1,Clear/Partly Cloudy,10.839151000000001,10.207808,68.375,8.405402,410,3658,4068
Winter,0,November,0,Thursday,1,Clear/Partly Cloudy,9.7425,9.748778000000001,71.875,5.0896854000000005,370,3816,4186
Winter,0,November,0,Friday,1,Clear/Partly Cloudy,11.191651,10.790785999999997,70.20830000000001,8.482654,318,3656,3974
Winter,0,November,0,Saturday,1,Misty/Cloudy,10.956651,10.623871999999999,62.25000000000001,16.850298,470,3576,4046
Winter,0,November,0,Sunday,0,Clear/Partly Cloudy,7.353349,5.374364,51.916700000000006,11.721844,1156,2770,3926
Winter,0,November,0,Monday,0,Clear/Partly Cloudy,8.371651,7.915628000000002,73.4583,5.7073604,952,2697,3649
Winter,0,November,0,Tuesday,1,Clear/Partly Cloudy,10.565000000000001,10.457486,75.875,3.5479499999999997,373,3662,4035
Winter,0,November,0,Wednesday,1,Clear/Partly Cloudy,11.191651,11.208236,72.16669999999999,4.280325,376,3829,4205
Winter,0,November,0,Thursday,1,Clear/Partly Cloudy,10.8,10.999214000000002,75.83330000000001,3.8561396,305,3804,4109
Winter,0,November,0,Friday,1,Misty/Cloudy,9.86,8.665586000000001,81.3333,11.722154000000002,190,2743,2933
Winter,0,November,1,Saturday,0,Clear/Partly Cloudy,7.235849,4.2499220000000015,44.625,19.50985,440,2928,3368
Winter,0,November,0,Sunday,0,Clear/Partly Cloudy,8.763349000000002,7.624171999999998,55.2917,13.147844,1275,2792,4067
Winter,0,November,0,Monday,0,Clear/Partly Cloudy,12.719151,12.4163,45.8333,17.466702,1004,2713,3717
Winter,0,November,0,Tuesday,1,Clear/Partly Cloudy,16.91,18.624392,58.7083,19.008951999999997,595,3891,4486
Winter,0,November,0,Wednesday,1,Misty/Cloudy,16.91,17.500214,68.875,12.377246,449,3746,4195
Winter,0,November,0,Thursday,1,Light Snow/Rain,13.463349000000001,13.831208,93.0,8.483398000000001,145,1672,1817
Winter,0,November,0,Friday,1,Misty/Cloudy,8.058349,5.332585999999999,57.5833,18.932444,139,2914,3053
Winter,0,November,0,Saturday,1,Clear/Partly Cloudy,4.885849,1.9995860000000008,41.0,10.449046,245,3147,3392
Winter,0,November,0,Sunday,0,Clear/Partly Cloudy,7.470848999999999,5.415878000000003,50.208299999999994,13.918752,943,2720,3663
Winter,0,November,0,Monday,0,Misty/Cloudy,13.776651000000001,14.165828000000001,68.45830000000001,11.5289,787,2733,3520
Winter,0,November,0,Tuesday,1,Light Snow/Rain,13.032499999999999,13.374092000000001,91.0,8.559348,220,2545,2765
Winter,0,November,0,Wednesday,1,Light Snow/Rain,11.583349000000002,11.831936000000002,96.25,7.365104,69,1538,1607
Winter,0,November,0,Thursday,1,Misty/Cloudy,12.719151,12.415441999999999,75.79169999999999,20.82115,112,2454,2566
Winter,0,November,1,Friday,0,Clear/Partly Cloudy,9.546651,8.583086000000002,54.9167,10.372848000000001,560,935,1495
Winter,0,November,0,Saturday,1,Clear/Partly Cloudy,9.625,9.124285999999998,64.375,6.1315396,1095,1697,2792
Winter,0,November,0,Sunday,0,Clear/Partly Cloudy,9.664151,9.415742000000002,68.1667,4.2420896,1249,1819,3068
Winter,0,November,0,Monday,0,Clear/Partly Cloudy,13.580849,14.082799999999999,69.8333,12.955148,810,2261,3071
Winter,0,November,0,Tuesday,1,Clear/Partly Cloudy,15.663466,16.348052000000003,74.3043,8.811564,253,3614,3867
Winter,0,November,0,Wednesday,1,Misty/Cloudy,13.541650999999998,13.790750000000003,83.08330000000001,16.001704,96,2818,2914
Winter,0,November,0,Thursday,1,Clear/Partly Cloudy,7.275,4.540586000000001,61.3333,16.811796,188,3425,3613
Winter,0,December,0,Friday,1,Clear/Partly Cloudy,6.6875,4.166564000000001,52.4583,13.649796,182,3545,3727
Winter,0,December,0,Saturday,1,Clear/Partly Cloudy,6.765848999999999,5.874578,62.583299999999994,6.246748,268,3672,3940
Winter,0,December,0,Sunday,0,Clear/Partly Cloudy,6.060849000000001,4.499863999999999,61.291700000000006,5.9385646,706,2908,3614
Winter,0,December,0,Monday,0,Clear/Partly Cloudy,7.549151,7.040600000000001,77.5833,5.2054146,634,2851,3485
Winter,0,December,0,Tuesday,1,Misty/Cloudy,10.134151,9.99905,82.70830000000001,3.8569146,233,3578,3811
Winter,0,December,0,Wednesday,1,Light Snow/Rain,13.7375,14.122399999999999,94.9583,14.420146,126,2468,2594
Winter,0,December,0,Thursday,1,Light Snow/Rain,11.27,10.416235999999998,97.04169999999999,16.50285,50,655,705
Winter,0,December,0,Friday,1,Clear/Partly Cloudy,4.494150999999999,0.9579079999999998,57.99999999999999,14.883595999999999,150,3172,3322
Winter,0,December,0,Saturday,1,Clear/Partly Cloudy,5.669151000000001,4.9577719999999985,69.58330000000001,5.1284354,261,3359,3620
Winter,0,December,0,Sunday,0,Clear/Partly Cloudy,4.925000000000001,1.5831920000000004,50.74999999999999,14.459702,502,2688,3190
Winter,0,December,0,Monday,0,Clear/Partly Cloudy,2.3791510000000002,0.708164,49.0,4.125585399999999,377,2366,2743
Winter,0,December,0,Tuesday,1,Clear/Partly Cloudy,3.201651,1.8329360000000001,67.08330000000001,3.9339000000000004,143,3167,3310
Winter,0,December,0,Wednesday,1,Clear/Partly Cloudy,5.277499999999998,3.875108000000001,59.0,8.7141,155,3368,3523
Winter,0,December,0,Thursday,1,Misty/Cloudy,6.922499999999999,6.331892,66.375,3.7794146,178,3562,3740
Winter,0,December,0,Friday,1,Misty/Cloudy,11.857499999999998,11.207642,63.416700000000006,16.618604,181,3528,3709
Winter,0,December,0,Saturday,1,Misty/Cloudy,9.625,7.748450000000002,50.0417,16.15565,178,3399,3577
Winter,0,December,0,Sunday,0,Misty/Cloudy,4.1416509999999995,0.4584860000000006,56.0833,15.076354,275,2464,2739
Winter,0,December,0,Monday,0,Clear/Partly Cloudy,3.201651,0.20821399999999812,58.62500000000001,10.526298,220,2211,2431
Winter,0,December,0,Tuesday,1,Clear/Partly Cloudy,5.003349,2.5415779999999977,63.74999999999999,10.719552,260,3143,3403
Winter,0,December,0,Wednesday,1,Misty/Cloudy,10.134151,10.165963999999999,59.5417,3.8173896000000003,216,3534,3750
Spring,0,December,0,Thursday,1,Misty/Cloudy,12.131651000000002,12.249122,85.83330000000001,13.7268,107,2553,2660
Spring,0,December,0,Friday,1,Misty/Cloudy,11.896651000000002,12.123986000000002,75.75,2.93105,227,2841,3068
Spring,0,December,0,Saturday,1,Clear/Partly Cloudy,9.546651,8.915858,68.625,17.003252,163,2046,2209
Spring,0,December,0,Sunday,0,Clear/Partly Cloudy,6.217499999999999,3.7499719999999996,54.25,11.798848,155,856,1011
Spring,0,December,0,Monday,0,Clear/Partly Cloudy,4.914801000000001,2.4774260000000012,68.13040000000001,9.615642000000001,303,451,754
Spring,0,December,1,Tuesday,0,Clear/Partly Cloudy,7.121732999999999,4.825310000000002,50.6957,14.84683,430,887,1317
Spring,0,December,0,Wednesday,1,Misty/Cloudy,7.275,5.6237780000000015,76.25,11.683900000000001,103,1059,1162
Spring,0,December,0,Thursday,1,Clear/Partly Cloudy,6.05911,2.4782839999999986,50.39130000000001,18.225582,255,2047,2302
Spring,0,December,0,Friday,1,Clear/Partly Cloudy,3.6716510000000007,1.4168720000000015,57.4167,7.403544,254,2169,2423
Spring,0,December,0,Saturday,1,Clear/Partly Cloudy,6.648349000000001,5.041591999999998,63.6667,8.328894,491,2508,2999
Spring,0,December,0,Sunday,0,Clear/Partly Cloudy,11.27,11.331986,61.583299999999994,13.649548,665,1820,2485
Spring,1,January,0,Monday,0,Clear/Partly Cloudy,9.39,8.790986,69.25,11.914354,686,1608,2294
Spring,1,January,1,Tuesday,0,Clear/Partly Cloudy,4.833020999999999,0.6520639999999993,38.130399999999995,20.43923,244,1707,1951
